Date,Time,Heart rate,Source
2026.08.25 00:48:00,00:48:00,78,
2026.08.25 00:49:00,00:49:00,87,
2026.08.25 00:50:00,00:50:00,71,
2026.08.25 00:51:00,00:51:00,70,
2026.08.25 00:52:00,00:52:00,79,
2026.08.25 00:53:00,00:53:00,90,
2026.08.25 00:54:00,00:54:00,67,
2026.08.25 00:55:00,00:55:00,64,
2026.08.25 00:56:00,00:56:00,61,
2026.08.25 00:57:00,00:57:00,61,
2026.08.25 00:58:00,00:58:00,62,
2026.08.25 00:59:00,00:59:00,63,
2026.08.25 01:00:00,01:00:00,66,
2026.08.25 01:01:00,01:01:00,65,
2026.08.25 01:02:00,01:02:00,64,
2026.08.25 01:03:00,01:03:00,63,
2026.08.25 01:04:00,01:04:00,68,
2026.08.25 01:05:00,01:05:00,63,
2026.08.25 01:06:00,01:06:00,66,
2026.08.25 01:07:00,01:07:00,67,
2026.08.25 01:08:00,01:08:00,68,
2026.08.25 01:09:00,01:09:00,67,
2026.08.25 01:10:00,01:10:00,72,
2026.08.25 01:11:00,01:11:00,69,
2026.08.25 01:12:00,01:12:00,67,
2026.08.25 01:13:00,01:13:00,69,
2026.08.25 01:14:00,01:14:00,67,
2026.08.25 01:15:00,01:15:00,66,
2026.08.25 01:16:00,01:16:00,69,
2026.08.25 01:17:00,01:17:00,67,
2026.08.25 01:18:00,01:18:00,68,
2026.08.25 01:19:00,01:19:00,69,
2026.08.25 01:20:00,01:20:00,73,
2026.08.25 01:21:00,01:21:00,54,
2026.08.25 01:22:00,01:22:00,59,
2026.08.25 01:23:00,01:23:00,60,
2026.08.25 01:24:00,01:24:00,61,
2026.08.25 01:25:00,01:25:00,58,
2026.08.25 01:26:00,01:26:00,60,
2026.08.25 01:27:00,01:27:00,62,
2026.08.25 01:28:00,01:28:00,61,
2026.08.25 01:29:00,01:29:00,62,
2026.08.25 01:30:00,01:30:00,62,
2026.08.25 01:31:00,01:31:00,63,
2026.08.25 01:32:00,01:32:00,64,
2026.08.25 01:33:00,01:33:00,63,
2026.08.25 01:34:00,01:34:00,59,
2026.08.25 01:35:00,01:35:00,60,
2026.08.25 01:36:00,01:36:00,61,
2026.08.25 01:37:00,01:37:00,61,
2026.08.25 01:38:00,01:38:00,63,
2026.08.25 01:39:00,01:39:00,62,
2026.08.25 01:40:00,01:40:00,62,
2026.08.25 01:41:00,01:41:00,62,
2026.08.25 01:42:00,01:42:00,61,
2026.08.25 01:43:00,01:43:00,63,
2026.08.25 01:44:00,01:44:00,71,
2026.08.25 01:45:00,01:45:00,59,
2026.08.25 01:46:00,01:46:00,71,
2026.08.25 01:47:00,01:47:00,76,
2026.08.25 01:48:00,01:48:00,64,
2026.08.25 01:49:00,01:49:00,67,
2026.08.25 01:50:00,01:50:00,69,
2026.08.25 01:51:00,01:51:00,67,
2026.08.25 01:52:00,01:52:00,69,
2026.08.25 01:53:00,01:53:00,69,
2026.08.25 01:54:00,01:54:00,69,
2026.08.25 01:55:00,01:55:00,71,
2026.08.25 01:56:00,01:56:00,69,
2026.08.25 01:57:00,01:57:00,70,
2026.08.25 01:58:00,01:58:00,69,
2026.08.25 01:59:00,01:59:00,70,
2026.08.25 02:00:00,02:00:00,73,
2026.08.25 02:01:00,02:01:00,73,
2026.08.25 02:02:00,02:02:00,73,
2026.08.25 02:03:00,02:03:00,72,
2026.08.25 02:04:00,02:04:00,73,
2026.08.25 02:05:00,02:05:00,73,
2026.08.25 02:06:00,02:06:00,73,
2026.08.25 02:07:00,02:07:00,74,
2026.08.25 02:08:00,02:08:00,72,
2026.08.25 02:09:00,02:09:00,72,
2026.08.25 02:10:00,02:10:00,71,
2026.08.25 02:11:00,02:11:00,72,
2026.08.25 02:12:00,02:12:00,70,
2026.08.25 02:13:00,02:13:00,68,
2026.08.25 02:14:00,02:14:00,71,
2026.08.25 02:15:00,02:15:00,76,
2026.08.25 02:16:00,02:16:00,56,
2026.08.25 02:17:00,02:17:00,61,
2026.08.25 02:18:00,02:18:00,59,
2026.08.25 02:19:00,02:19:00,65,
2026.08.25 02:20:00,02:20:00,63,
2026.08.25 02:21:00,02:21:00,61,
2026.08.25 02:22:00,02:22:00,62,
2026.08.25 02:23:00,02:23:00,64,
2026.08.25 02:24:00,02:24:00,63,
2026.08.25 02:25:00,02:25:00,65,
2026.08.25 02:26:00,02:26:00,69,
2026.08.25 02:27:00,02:27:00,68,
2026.08.25 02:28:00,02:28:00,67,
2026.08.25 02:29:00,02:29:00,65,
2026.08.25 02:30:00,02:30:00,66,
2026.08.25 02:31:00,02:31:00,71,
2026.08.25 02:32:00,02:32:00,71,
2026.08.25 02:33:00,02:33:00,69,
2026.08.25 02:34:00,02:34:00,73,
2026.08.25 02:35:00,02:35:00,73,
2026.08.25 02:36:00,02:36:00,72,
2026.08.25 02:37:00,02:37:00,72,
2026.08.25 02:38:00,02:38:00,69,
2026.08.25 02:39:00,02:39:00,73,
2026.08.25 02:40:00,02:40:00,74,
2026.08.25 02:41:00,02:41:00,74,
2026.08.25 02:42:00,02:42:00,72,
2026.08.25 02:43:00,02:43:00,72,
2026.08.25 02:44:00,02:44:00,70,
2026.08.25 02:45:00,02:45:00,74,
2026.08.25 02:46:00,02:46:00,73,
2026.08.25 02:47:00,02:47:00,71,
2026.08.25 02:48:00,02:48:00,70,
2026.08.25 02:49:00,02:49:00,65,
2026.08.25 02:50:00,02:50:00,66,
2026.08.25 02:51:00,02:51:00,64,
2026.08.25 02:52:00,02:52:00,69,
2026.08.25 02:53:00,02:53:00,64,
2026.08.25 02:54:00,02:54:00,59,
2026.08.25 02:55:00,02:55:00,67,
2026.08.25 02:56:00,02:56:00,65,
2026.08.25 02:57:00,02:57:00,68,
2026.08.25 02:58:00,02:58:00,69,
2026.08.25 02:59:00,02:59:00,70,
2026.08.25 03:00:00,03:00:00,55,
2026.08.25 03:01:00,03:01:00,63,
2026.08.25 03:02:00,03:02:00,59,
2026.08.25 03:03:00,03:03:00,62,
2026.08.25 03:04:00,03:04:00,61,
2026.08.25 03:05:00,03:05:00,63,
2026.08.25 03:06:00,03:06:00,61,
2026.08.25 03:07:00,03:07:00,59,
2026.08.25 03:08:00,03:08:00,63,
2026.08.25 03:09:00,03:09:00,62,
2026.08.25 03:10:00,03:10:00,59,
2026.08.25 03:11:00,03:11:00,60,
2026.08.25 03:12:00,03:12:00,61,
2026.08.25 03:13:00,03:13:00,63,
2026.08.25 03:14:00,03:14:00,60,
2026.08.25 03:15:00,03:15:00,62,
2026.08.25 03:16:00,03:16:00,64,
2026.08.25 03:17:00,03:17:00,67,
2026.08.25 03:18:00,03:18:00,65,
2026.08.25 03:19:00,03:19:00,64,
2026.08.25 03:20:00,03:20:00,66,
2026.08.25 03:21:00,03:21:00,66,
2026.08.25 03:22:00,03:22:00,68,
2026.08.25 03:23:00,03:23:00,66,
2026.08.25 03:24:00,03:24:00,68,
2026.08.25 03:25:00,03:25:00,66,
2026.08.25 03:26:00,03:26:00,66,
2026.08.25 03:27:00,03:27:00,68,
2026.08.25 03:28:00,03:28:00,67,
2026.08.25 03:29:00,03:29:00,63,
2026.08.25 03:30:00,03:30:00,69,
2026.08.25 03:31:00,03:31:00,67,
2026.08.25 03:32:00,03:32:00,69,
2026.08.25 03:33:00,03:33:00,70,
2026.08.25 03:34:00,03:34:00,67,
2026.08.25 03:35:00,03:35:00,69,
2026.08.25 03:36:00,03:36:00,67,
2026.08.25 03:37:00,03:37:00,68,
2026.08.25 03:38:00,03:38:00,67,
2026.08.25 03:39:00,03:39:00,70,
2026.08.25 03:40:00,03:40:00,71,
2026.08.25 03:41:00,03:41:00,68,
2026.08.25 03:42:00,03:42:00,69,
2026.08.25 03:43:00,03:43:00,70,
2026.08.25 03:44:00,03:44:00,67,
2026.08.25 03:45:00,03:45:00,68,
2026.08.25 03:46:00,03:46:00,71,
2026.08.25 03:47:00,03:47:00,67,
2026.08.25 03:48:00,03:48:00,67,
2026.08.25 03:49:00,03:49:00,68,
2026.08.25 03:50:00,03:50:00,69,
2026.08.25 03:51:00,03:51:00,70,
2026.08.25 03:52:00,03:52:00,69,
2026.08.25 03:53:00,03:53:00,69,
2026.08.25 03:54:00,03:54:00,68,
2026.08.25 03:55:00,03:55:00,82,
2026.08.25 03:56:00,03:56:00,62,
2026.08.25 03:57:00,03:57:00,64,
2026.08.25 03:58:00,03:58:00,68,
2026.08.25 03:59:00,03:59:00,64,
2026.08.25 04:00:00,04:00:00,60,
2026.08.25 04:01:00,04:01:00,61,
2026.08.25 04:02:00,04:02:00,66,
2026.08.25 04:03:00,04:03:00,69,
2026.08.25 04:04:00,04:04:00,65,
2026.08.25 04:05:00,04:05:00,67,
2026.08.25 04:06:00,04:06:00,74,
2026.08.25 04:07:00,04:07:00,72,
2026.08.25 04:08:00,04:08:00,73,
2026.08.25 04:09:00,04:09:00,75,
2026.08.25 04:10:00,04:10:00,73,
2026.08.25 04:11:00,04:11:00,69,
2026.08.25 04:12:00,04:12:00,73,
2026.08.25 04:13:00,04:13:00,76,
2026.08.25 04:14:00,04:14:00,70,
2026.08.25 04:15:00,04:15:00,77,
2026.08.25 04:16:00,04:16:00,75,
2026.08.25 04:17:00,04:17:00,71,
2026.08.25 04:18:00,04:18:00,72,
2026.08.25 04:19:00,04:19:00,64,
2026.08.25 04:20:00,04:20:00,60,
2026.08.25 04:21:00,04:21:00,60,
2026.08.25 04:22:00,04:22:00,66,
2026.08.25 04:23:00,04:23:00,66,
2026.08.25 04:24:00,04:24:00,71,
2026.08.25 04:25:00,04:25:00,63,
2026.08.25 04:26:00,04:26:00,73,
2026.08.25 04:27:00,04:27:00,75,
2026.08.25 04:28:00,04:28:00,72,
2026.08.25 04:29:00,04:29:00,73,
2026.08.25 04:30:00,04:30:00,80,
2026.08.25 04:31:00,04:31:00,67,
2026.08.25 04:32:00,04:32:00,69,
2026.08.25 04:33:00,04:33:00,62,
2026.08.25 04:34:00,04:34:00,66,
2026.08.25 04:35:00,04:35:00,69,
2026.08.25 04:36:00,04:36:00,68,
2026.08.25 04:37:00,04:37:00,70,
2026.08.25 04:38:00,04:38:00,70,
2026.08.25 04:39:00,04:39:00,70,
2026.08.25 04:40:00,04:40:00,61,
2026.08.25 04:41:00,04:41:00,59,
2026.08.25 04:42:00,04:42:00,58,
2026.08.25 04:43:00,04:43:00,62,
2026.08.25 04:44:00,04:44:00,63,
2026.08.25 04:45:00,04:45:00,64,
2026.08.25 04:46:00,04:46:00,76,
2026.08.25 04:47:00,04:47:00,61,
2026.08.25 04:48:00,04:48:00,61,
2026.08.25 04:49:00,04:49:00,60,
2026.08.25 04:50:00,04:50:00,60,
2026.08.25 04:51:00,04:51:00,62,
2026.08.25 04:52:00,04:52:00,59,
2026.08.25 04:53:00,04:53:00,65,
2026.08.25 04:54:00,04:54:00,59,
2026.08.25 04:55:00,04:55:00,60,
2026.08.25 04:56:00,04:56:00,73,
2026.08.25 04:57:00,04:57:00,53,
2026.08.25 04:58:00,04:58:00,58,
2026.08.25 04:59:00,04:59:00,59,
2026.08.25 05:00:00,05:00:00,60,
2026.08.25 05:01:00,05:01:00,60,
2026.08.25 05:02:00,05:02:00,61,
2026.08.25 05:03:00,05:03:00,59,
2026.08.25 05:04:00,05:04:00,59,
2026.08.25 05:05:00,05:05:00,62,
2026.08.25 05:06:00,05:06:00,62,
2026.08.25 05:07:00,05:07:00,67,
2026.08.25 05:08:00,05:08:00,61,
2026.08.25 05:09:00,05:09:00,63,
2026.08.25 05:10:00,05:10:00,63,
2026.08.25 05:11:00,05:11:00,64,
2026.08.25 05:12:00,05:12:00,63,
2026.08.25 05:13:00,05:13:00,65,
2026.08.25 05:14:00,05:14:00,67,
2026.08.25 05:15:00,05:15:00,66,
2026.08.25 05:16:00,05:16:00,65,
2026.08.25 05:17:00,05:17:00,63,
2026.08.25 05:18:00,05:18:00,68,
2026.08.25 05:19:00,05:19:00,65,
2026.08.25 05:20:00,05:20:00,64,
2026.08.25 05:21:00,05:21:00,65,
2026.08.25 05:22:00,05:22:00,65,
2026.08.25 05:23:00,05:23:00,75,
2026.08.25 05:24:00,05:24:00,61,
2026.08.25 05:25:00,05:25:00,60,
2026.08.25 05:26:00,05:26:00,69,
2026.08.25 05:27:00,05:27:00,72,
2026.08.25 05:28:00,05:28:00,83,
2026.08.25 05:29:00,05:29:00,55,
2026.08.25 05:30:00,05:30:00,62,
2026.08.25 05:31:00,05:31:00,58,
2026.08.25 05:32:00,05:32:00,63,
2026.08.25 05:33:00,05:33:00,59,
2026.08.25 05:34:00,05:34:00,60,
2026.08.25 05:35:00,05:35:00,60,
2026.08.25 05:36:00,05:36:00,59,
2026.08.25 05:37:00,05:37:00,62,
2026.08.25 05:38:00,05:38:00,65,
2026.08.25 05:39:00,05:39:00,63,
2026.08.25 05:40:00,05:40:00,72,
2026.08.25 05:41:00,05:41:00,63,
2026.08.25 05:42:00,05:42:00,62,
2026.08.25 05:43:00,05:43:00,63,
2026.08.25 05:44:00,05:44:00,65,
2026.08.25 05:45:00,05:45:00,69,
2026.08.25 05:46:00,05:46:00,72,
2026.08.25 05:47:00,05:47:00,67,
2026.08.25 05:48:00,05:48:00,62,
2026.08.25 05:49:00,05:49:00,68,
2026.08.25 05:50:00,05:50:00,72,
2026.08.25 05:51:00,05:51:00,67,
2026.08.25 05:52:00,05:52:00,73,
2026.08.25 05:53:00,05:53:00,67,
2026.08.25 05:54:00,05:54:00,70,
2026.08.25 05:55:00,05:55:00,68,
2026.08.25 05:56:00,05:56:00,67,
2026.08.25 05:57:00,05:57:00,66,
2026.08.25 05:58:00,05:58:00,69,
2026.08.25 05:59:00,05:59:00,54,
2026.08.25 06:00:00,06:00:00,68,
2026.08.25 06:01:00,06:01:00,63,
2026.08.25 06:02:00,06:02:00,61,
2026.08.25 06:03:00,06:03:00,61,
2026.08.25 06:04:00,06:04:00,60,
2026.08.25 06:05:00,06:05:00,64,
2026.08.25 06:06:00,06:06:00,68,
2026.08.25 06:07:00,06:07:00,65,
2026.08.25 06:08:00,06:08:00,65,
2026.08.25 06:09:00,06:09:00,68,
2026.08.25 06:10:00,06:10:00,71,
2026.08.25 06:11:00,06:11:00,56,
2026.08.25 06:12:00,06:12:00,60,
2026.08.25 06:13:00,06:13:00,61,
2026.08.25 06:14:00,06:14:00,58,
2026.08.25 06:15:00,06:15:00,63,
2026.08.25 06:16:00,06:16:00,67,
2026.08.25 06:17:00,06:17:00,66,
2026.08.25 06:18:00,06:18:00,62,
2026.08.25 06:19:00,06:19:00,67,
2026.08.25 06:20:00,06:20:00,68,
2026.08.25 06:21:00,06:21:00,72,
2026.08.25 06:22:00,06:22:00,69,
2026.08.25 06:23:00,06:23:00,69,
2026.08.25 06:24:00,06:24:00,67,
2026.08.25 06:25:00,06:25:00,68,
2026.08.25 06:26:00,06:26:00,73,
2026.08.25 06:27:00,06:27:00,67,
2026.08.25 06:28:00,06:28:00,84,
2026.08.25 06:29:00,06:29:00,59,
2026.08.25 06:30:00,06:30:00,77,
2026.08.25 06:31:00,06:31:00,64,
2026.08.25 06:32:00,06:32:00,71,
2026.08.25 06:33:00,06:33:00,79,
2026.08.25 06:34:00,06:34:00,95,
2026.08.25 06:35:00,06:35:00,98,
2026.08.25 06:36:00,06:36:00,83,
2026.08.25 06:37:00,06:37:00,76,
2026.08.25 06:38:00,06:38:00,101,
2026.08.25 06:39:00,06:39:00,105,
2026.08.25 06:40:00,06:40:00,89,
2026.08.25 06:41:00,06:41:00,86,
2026.08.25 06:42:00,06:42:00,90,
2026.08.25 06:43:00,06:43:00,92,
2026.08.25 06:44:00,06:44:00,95,
2026.08.25 06:45:00,06:45:00,90,
2026.08.25 06:46:00,06:46:00,94,
2026.08.25 06:47:00,06:47:00,91,
2026.08.25 06:48:00,06:48:00,82,
2026.08.25 06:49:00,06:49:00,81,
2026.08.25 06:50:00,06:50:00,83,
2026.08.25 06:51:00,06:51:00,81,
2026.08.25 06:52:00,06:52:00,81,
2026.08.25 06:53:00,06:53:00,78,
2026.08.25 06:54:00,06:54:00,72,
2026.08.25 06:55:00,06:55:00,79,
2026.08.25 06:56:00,06:56:00,75,
2026.08.25 06:57:00,06:57:00,73,
2026.08.25 06:58:00,06:58:00,77,
2026.08.25 06:59:00,06:59:00,80,
2026.08.25 07:00:00,07:00:00,92,
2026.08.25 07:01:00,07:01:00,96,
2026.08.25 07:02:00,07:02:00,90,
2026.08.25 07:03:00,07:03:00,59,
2026.08.25 07:04:00,07:04:00,73,
2026.08.25 07:05:00,07:05:00,74,
2026.08.25 07:06:00,07:06:00,73,
2026.08.25 07:07:00,07:07:00,74,
2026.08.25 07:08:00,07:08:00,71,
2026.08.25 07:09:00,07:09:00,73,
2026.08.25 07:10:00,07:10:00,62,
2026.08.25 07:11:00,07:11:00,63,
2026.08.25 07:12:00,07:12:00,65,
2026.08.25 07:13:00,07:13:00,58,
2026.08.25 07:14:00,07:14:00,55,
2026.08.25 07:15:00,07:15:00,68,
2026.08.25 07:16:00,07:16:00,59,
2026.08.25 07:17:00,07:17:00,65,
2026.08.25 07:18:00,07:18:00,69,
2026.08.25 07:19:00,07:19:00,66,
2026.08.25 07:20:00,07:20:00,75,
2026.08.25 07:21:00,07:21:00,59,
2026.08.25 07:22:00,07:22:00,61,
2026.08.25 07:23:00,07:23:00,60,
2026.08.25 07:24:00,07:24:00,62,
2026.08.25 07:25:00,07:25:00,93,
2026.08.25 07:26:00,07:26:00,85,
2026.08.25 07:27:00,07:27:00,87,
2026.08.25 07:28:00,07:28:00,70,
2026.08.25 07:29:00,07:29:00,79,
2026.08.25 07:30:00,07:30:00,87,
2026.08.25 07:31:00,07:31:00,83,
2026.08.25 07:32:00,07:32:00,83,
2026.08.25 07:33:00,07:33:00,77,
2026.08.25 07:34:00,07:34:00,99,
2026.08.25 07:35:00,07:35:00,97,
2026.08.25 07:36:00,07:36:00,97,
